t [s]	neMax [m^-3]	ne [10^19 m^-3]	TeMax [keV]	Zeff [1]	Ell [V/m]	ED [V/m]	Ell/ED [1]	Spri [a.u.]	int(Spri) [a.u.]
0.79829	4.81353188649395E19	4.81353188649395	3.50967574505023	8.8489	0.241622420223333	6.4325516872743	0.0375624529689115	4.76263369130865E15	6.55044101240868E19
0.799365	4.81042754158722E19	4.81042754158721	3.5083582486404	8.8981	0.242136899671751	6.43081726655732	0.0376525859210701	4.8042704908851E15	6.55044128697335E19
0.80044	4.80740585545357E19	4.80740585545357	3.50596755714406	8.9473	0.241265240867356	6.43116009601076	0.0375150419621823	4.32891316333803E15	6.55044170254992E19
0.801515	4.80451049165184E19	4.80451049165184	3.50281712239185	8.9965	0.242334286590746	6.43306749485131	0.0376700985625749	4.52757357441295E15	6.55044212371584E19
0.80259	4.80173458480808E19	4.80173458480808	3.49945504938844	9.0457	0.244701110405231	6.43552760139427	0.0380234730641534	5.22663462830308E15	6.55044253143335E19
0.8033	4.79997383993557E19	4.79997383993557	3.49596925974151	9.0949	0.244299569297034	6.43958219761635	0.0379371769472037	4.85213629267679E15	6.55044295538414E19
0.80438	4.79748591125427E19	4.79748591125427	3.49244843853317	9.1441	0.244815547978862	6.44273295769283	0.0379987110418016	4.84525002445424E15	6.55044324360804E19
0.80545	4.79516650377746E19	4.79516650377746	3.49034436540741	9.1933	0.245013296702212	6.44350010835094	0.0380248766326036	4.74445740395609E15	6.55044368211109E19
0.80653	4.79308074667181E19	4.79308074667181	3.48983198319832	9.2425	0.243533745622068	6.44164300692237	0.037806153703389	4.10140772720956E15	6.5504441398368E19
0.8076	4.79120030895554E19	4.79120030895554	3.49103493339625	9.2917	0.242949723780505	6.43689699183702	0.0377432983763144	3.82170460939199E15	6.55044461746012E19
0.80832	4.7900937851223E19	4.7900937851223	3.49392575917786	9.3409	0.243158803527866	6.4300858262572	0.0378157943918772	3.80509174308208E15	6.55044508493655E19
0.80939	4.78867305043128E19	4.78867305043129	3.49847851814308	9.3901	0.243847362599043	6.41981333642712	0.0379835596177558	3.96269469633577E15	6.55044538073829E19
0.81047	4.78574709114408E19	4.78574709114408	3.50377855834127	9.4393	0.24350492155455	6.40618563530007	0.0380109062423609	3.83667409621401E15	6.55044578677756E19
0.81154	4.78339729082415E19	4.78339729082415	3.50897475029057	9.4885	0.243427362546047	6.3935583918557	0.0380738467730478	3.78421388532304E15	6.55044617276239E19
0.81262	4.78084190341189E19	4.78084190341189	3.51290189630613	9.5377	0.244503476290116	6.38299915044581	0.0383054220323747	4.06672672579323E15	6.55044654245394E19
0.81333	4.77900969808812E19	4.77900969808812	3.51543892233884	9.5869	0.2447063327718	6.37594821106377	0.0383795985587174	4.05225637021499E15	6.5504469035786E19
0.814405	4.77608366935174E19	4.77608366935174	3.5164663354685	9.6361	0.245154363864854	6.37018269677778	0.0384846676358059	4.10594002978982E15	6.55044716315255E19
0.81548	4.77299258638357E19	4.77299258638357	3.51539665451982	9.6877	0.24647938756423	6.36799700616285	0.0387059521739238	4.40988705995672E15	6.55044755735861E19
0.816555	4.76971418540404E19	4.76971418540404	3.5130452296686	9.7525	0.247247458406724	6.36788248583722	0.0388272646294315	4.47612819560085E15	6.55044795033903E19
0.81763	4.76630112983813E19	4.76630112983813	3.51047758717619	9.8174	0.247056472915371	6.3679801119835	0.0387966778430182	4.22110779340901E15	6.55044834910867E19
0.81835	4.76394443408254E19	4.76394443408253	3.50779686745374	9.8822	0.246961849202028	6.36969558220962	0.0387713739243341	3.99560710333964E15	6.55044874283463E19
0.81942	4.76030260220438E19	4.76030260220438	3.50512165837943	9.9471	0.246152106054948	6.36968403958603	0.0386443196436704	3.59391198362588E15	6.55044898071453E19
0.82049	4.75656664860037E19	4.75656664860037	3.50402572422291	10.012	0.246730322681681	6.36667566666094	0.0387533990420908	3.62075773099514E15	6.55044932725272E19
0.82157	4.75273204261743E19	4.75273204261743	3.50436182802747	10.077	0.245640440469481	6.36093290108687	0.038617046318396	3.22538209162954E15	6.55044963898115E19
0.82264	4.74883371455404E19	4.74883371455404	3.50597001243814	10.142	0.247124101389433	6.35280012086244	0.0389000278125992	3.52461151189323E15	6.55044991573115E19
0.82336	4.74620079213743E19	4.74620079213743	3.50878914736134	10.206	0.248026355304725	6.34417657816369	0.0390951216834692	3.68577589021381E15	6.55045019442358E19
0.824435	4.74221555277369E19	4.74221555277369	3.512694137472	10.271	0.248109220136129	6.33180279829553	0.0391846095085144	3.64829043506191E15	6.55045038146964E19
0.82551	4.73820712419003E19	4.73820712419003	3.516109430846	10.336	0.248400128817969	6.32030569247907	0.0393019168540465	3.6629731039646E15	6.55045064907625E19
0.82658	4.73418870885987E19	4.73418870885987	3.51913610875651	10.401	0.249106570716034	6.30951426929858	0.0394811010933377	3.79066514792246E15	6.55045088310862E19
0.82766	4.7301775039552E19	4.7301775039552	3.5218802114192	10.466	0.248328408772191	6.2992563695016	0.0394218609635408	3.50055629574834E15	6.55045107837308E19
0.82837	4.72751661864836E19	4.72751661864836	3.52444396546451	10.531	0.247487318061148	6.29113319129544	0.0393390682625472	3.20028582050678E15	6.55045125326394E19
0.82945	4.72356036745522E19	4.72356036745522	3.52701100265366	10.596	0.247828449091197	6.28129342292818	0.0394550027207081	3.2170881252371E15	6.55045136116504E19
0.83052	4.71934516477995E19	4.71934516477995	3.53118053941316	10.66	0.245298116013869	6.26827794490934	0.039133254487077	2.60961150031514E15	6.55045153055105E19
0.831595	4.71588369381804E19	4.71588369381804	3.53605966606369	10.725	0.245120437480972	6.25503763423492	0.0391876838820897	2.53922576653694E15	6.55045171052451E19
0.83267	4.71233374922377E19	4.71233374922377	3.5407713876242	10.79	0.245820823314469	6.24201172786717	0.0393816663651902	2.64574965286918E15	6.55045189005374E19
0.83339	4.70991750667612E19	4.70991750667612	3.54510811799627	10.855	0.245586550907701	6.23117920808288	0.0394125321558935	2.54997412753383E15	6.55045205619267E19
0.83446	4.70623558891359E19	4.70623558891359	3.54871931814541	10.92	0.245305050485186	6.21997213135465	0.0394382877133183	2.45201856284084E15	6.55045215928125E19
0.83554	4.70251017161515E19	4.70251017161515	3.5497456497106	10.985	0.242305523096373	6.21325150692368	0.0389981836122941	1.88191425887838E15	6.55045230399996E19
0.83661	4.69875146150453E19	4.69875146150453	3.54911633765318	11.049	0.241932174556621	6.20938608624353	0.0389623339886378	1.76788882839834E15	6.5504524267281E19
0.83768	4.69498298243035E19	4.69498298243035	3.54764205954576	11.114	0.240363601721411	6.20698439026108	0.0387246989211939	1.50109917285342E15	6.55045254012858E19
0.8384	4.6924735200086E19	4.6924735200086	3.54545881374545	11.179	0.240853836047473	6.20748689947918	0.0388005387603285	1.49615367771227E15	6.55045264192714E19
0.839475	4.68873047710372E19	4.68873047710372	3.54275096461102	11.244	0.242608247771973	6.20727619252756	0.0390844937855399	1.6552138027052E15	6.55045270303367E19
0.84055	4.68502263933171E19	4.68502263933171	3.54006964104178	11.309	0.24339837396956	6.20706529636835	0.0392131164001075	1.6931296473178E15	6.55045279350568E19
0.841625	4.6813798895835E19	4.6813798895835	3.53752292258352	11.374	0.243556371999236	6.20670420106712	0.0392408537783002	1.64694908843502E15	6.55045288789018E19
0.8427	4.67780607554051E19	4.67780607554051	3.53521040288495	11.439	0.242414431303353	6.20602288762462	0.0390611565076161	1.44400770412521E15	6.55045295008499E19
0.84341	4.67547885958541E19	4.67547885958541	3.53322062604319	11.503	0.243066554185656	6.20642864106281	0.0391636749961943	1.45989600960475E15	6.55045304027471E19
0.84449	4.67208789104928E19	4.67208789104928	3.53182594385652	11.568	0.241306199947197	6.2043764039209	0.0388929014356224	1.22008013797551E15	6.55045312550986E19
0.84556	4.66881083231482E19	4.66881083231482	3.53223091532454	11.633	0.240115722951785	6.19931374464993	0.0387326295848484	1.07390386431611E15	6.55045320531399E19
0.84664	4.66569724244013E19	4.66569724244013	3.53431212062954	11.698	0.239848766429804	6.19153139918839	0.0387381975420885	1.02610489441615E15	6.55045327635014E19
0.84771	4.66273129293944E19	4.66273129293944	3.53797267950096	11.763	0.238173252476457	6.18119350041639	0.0385319198404665	876671940241100	6.55045332447708E19
0.84843	4.66086178979174E19	4.66086178979174	3.54315773713294	11.828	0.237569044874726	6.16967324318852	0.0385059362968709	820731740559090	6.55045340100515E19
0.849505	4.65823609513548E19	4.65823609513548	3.54972334146036	11.855	0.237944711250675	6.15479249858983	0.0386600703931436	862468388627530	6.55045347534843E19
0.85058	4.65467799635309E19	4.65467799635309	3.55655134940678	11.883	0.238110343611861	6.13828409718041	0.0387910269127549	893522316732506	6.55045354201622E19
0.85129	4.65266229228335E19	4.65266229228335	3.56245983792554	11.911	0.23748608178022	6.12544972684078	0.0387703911338285	858444122390075	6.55045360634403E19
0.85237	4.64953292110004E19	4.64953292110004	3.56666271996132	11.939	0.236711663545175	6.11411651266186	0.0387155957945787	811736015883828	6.55045365101876E19
0.85344	4.64631036295693E19	4.64631036295693	3.56904313004116	11.967	0.236233384915698	6.10580381542138	0.0386899730251806	781444199172211	6.55045372411122E19
0.85452	4.64299026329244E19	4.64299026329244	3.56943813060918	11.994	0.234936595128343	6.10076561339548	0.0385093625974568	696410143133710	6.55045380457542E19
0.85559	4.63960728415352E19	4.63960728415352	3.56742104695907	12.022	0.233968121304977	6.09976743746234	0.0383568920788747	631368348012622	6.5504538930603E19
0.85631	4.63731846382389E19	4.6373184638239	3.56425699987474	12.05	0.23552311594865	6.10217047638101	0.0385966135918789	705491071860625	6.55045398356482E19
0.85738	4.63385013571662E19	4.63385013571662	3.56068241649408	12.078	0.236079949197607	6.10372797265182	0.0386779932289544	724940087623602	6.55045404533571E19
0.85846	4.63035933811541E19	4.63035933811541	3.55679449197347	12.106	0.235090167376379	6.10579682449591	0.038502782541538	651787384133904	6.55045414183118E19
0.85953	4.62685939582515E19	4.62685939582515	3.55288206519681	12.133	0.234265608999536	6.10790025492523	0.0383545243409355	594339495891710	6.55045424310117E19
0.86061	4.62336729152632E19	4.62336729152632	3.55021583604962	12.161	0.234507966575078	6.10787394110988	0.0383943691104509	596916251529500	6.55045434039135E19
0.86132	4.62105286606733E19	4.62105286606733	3.54879603727363	12.189	0.235883923347563	6.10725879080737	0.0386235349487097	661526805994919	6.55045443805879E19
0.862395	4.61761684773187E19	4.61761684773187	3.54860617566611	12.217	0.236596560051542	6.10304420758668	0.0387669746447894	698332930284024	6.55045451548517E19
0.86347	4.61422907736835E19	4.61422907736835	3.54961101343144	12.245	0.238207742632867	6.09684022941258	0.0390706880399615	798675475729807	6.55045463630486E19
0.864545	4.61092055914809E19	4.61092055914809	3.551590119109	12.272	0.238889749516574	6.08907364431647	0.0392325275519624	847554868661807	6.55045476375928E19
0.86562	4.60769059638513E19	4.60769059638513	3.5536031246814	12.3	0.238711053162547	6.08136137669102	0.0392528972340786	836250240637007	6.55045490423285E19
0.86634	4.6055980769273E19	4.6055980769273	3.55569893940851	12.328	0.239342012941796	6.07501673662909	0.0393977536718034	879607788116024	6.55045504441324E19
0.86741	4.60256563505943E19	4.60256563505943	3.55794611577663	12.356	0.239914435891441	6.06718237648902	0.0395429741524065	924045720404142	6.55045513223992E19
0.86848	4.59965215862936E19	4.59965215862936	3.56042752032485	12.384	0.240459829661615	6.05911599524424	0.0396856290340621	968851445509548	6.55045526649846E19
0.86956	4.59690633117489E19	4.59690633117489	3.56333232925234	12.411	0.238587565114968	6.05056251076365	0.0394322948801094	832818479888821	6.55045539653821E19
0.87063	4.59408939238012E19	4.59408939238012	3.56759648498831	12.439	0.240596803444961	6.0396273063034	0.0398363659283837	992741215584994	6.55045552630285E19
0.87135	4.59212946158791E19	4.59212946158791	3.57189588551088	12.467	0.242407884615541	6.02978403515614	0.0402017523682776	1.15799136090743E15	6.55045566416166E19
0.872425	4.58913307349324E19	4.58913307349324	3.57563161995812	12.495	0.241568610041218	6.01955390646393	0.0401306498446366	1.08981689088055E15	6.55045575760296E19
0.8735	4.58609216332513E19	4.58609216332513	3.57862206706108	12.523	0.243513768906553	6.01053829327821	0.0405144692579171	1.28142813087511E15	6.55045589380143E19
0.87457	4.58301355531467E19	4.58301355531467	3.58048086012485	12.55	0.244098883853012	6.00338521215477	0.0406602067378246	1.3442459905791E15	6.55045603293123E19
0.87565	4.57991915282986E19	4.57991915282986	3.57980677747386	12.578	0.243323954880593	6.00046147230014	0.0405508736292777	1.2516871565361E15	6.55045617191216E19
0.87636	4.57785366807905E19	4.57785366807905	3.5782728484499	12.606	0.243228898213486	6.00032645060832	0.0405359442049735	1.22230389961474E15	6.55045630822107E19
0.87744	4.57476598011098E19	4.57476598011098	3.57651141483081	12.634	0.243814839743003	5.99923249834368	0.0406410052969804	1.26396541643956E15	6.55045640282142E19
0.87851	4.571700801134E19	4.571700801134	3.57468984646037	12.662	0.242989723324043	5.99826790364886	0.0405099817526036	1.16668408163931E15	6.55045656590482E19
0.879585	4.56868171314531E19	4.56868171314531	3.57303083638461	12.689	0.243981818558667	5.99708997408856	0.0406833680356358	1.24754170770198E15	6.55045675619313E19
0.88066	4.56571386174678E19	4.56571386174678	3.57196362354682	12.717	0.24480285590513	5.99498483310998	0.040834608046562	1.31727337153947E15	6.55045697639898E19
0.88138	4.56377743176317E19	4.56377743176317	3.57108363583931	12.745	0.244599875969608	5.99391887439752	0.04080800576304	1.27831849251718E15	6.55045723287094E19
0.88245	4.56095035701041E19	4.56095035701041	3.57034075893026	12.792	0.244766285974598	5.9914522607164	0.0408525805303389	1.26744727904565E15	6.55045741427071E19
0.88353	4.55821282231326E19	4.55821282231326	3.56980727529064	12.852	0.245538372335859	5.98875096711953	0.0409999303166814	1.30903038937411E15	6.5504576942171E19
0.8846	4.55560516743503E19	4.55560516743503	3.56982199569472	12.913	0.245692741072677	5.98530025144242	0.0410493593890243	1.28874412464598E15	6.55045797698233E19
0.88567	4.55311578021148E19	4.55311578021148	3.57149431574226	12.973	0.245665374991143	5.97922858313613	0.0410864665191125	1.25908592100935E15	6.55045826114331E19
0.88639	4.55154301372087E19	4.55154301372087	3.57366254460398	13.034	0.247011985036403	5.97353670784627	0.0413510449700513	1.36870156939815E15	6.55045851968265E19
0.887465	4.54932846527212E19	4.54932846527212	3.57593230594904	13.094	0.24978683705446	5.96684053528575	0.0418624958346567	1.66540830536369E15	6.5504586711218E19
0.88854	4.54727048794349E19	4.54727048794349	3.57811697441589	13.155	0.251607801647035	5.96049983036233	0.042212533983369	1.87483919997839E15	6.55045887685181E19
0.889615	4.54542617926443E19	4.54542617926443	3.57988665565586	13.215	0.254161738636712	5.95513701728464	0.0426794107170018	2.22201391658627E15	6.55045906428956E19
0.89069	4.54303154067439E19	4.54303154067439	3.58021738659303	13.275	0.256367165018171	5.95144987964085	0.0430764217464336	2.54955740590983E15	6.55045922948183E19
0.8914	4.541196106458E19	4.541196106458	3.58008317880332	13.336	0.256827557359438	5.94926844295704	0.0431696030901883	2.56029519122975E15	6.5504593886387E19
0.89248	4.53840123296959E19	4.53840123296959	3.57969841566681	13.396	0.257528355474912	5.94624603542628	0.0433094012492286	2.6238972400567E15	6.5504594916677E19
0.89355	4.53557387526359E19	4.53557387526359	3.57909229913283	13.457	0.258105796380798	5.94354797582439	0.0434262156931606	2.66143409058482E15	6.55045965025846E19
0.89463	4.53271976920494E19	4.53271976920494	3.57822062808223	13.517	0.258174620453363	5.94125483679721	0.0434545609547594	2.60080634778958E15	6.55045980925639E19
0.8957	4.52985534999967E19	4.52985534999967	3.57676416418341	13.577	0.256495200109057	5.93991806343277	0.0431816057679463	2.23170469480409E15	6.55045991151641E19
0.89642	4.52794502039589E19	4.52794502039589	3.57502380140927	13.638	0.255316917641487	5.94030348358414	0.0429804501313861	1.97493830351729E15	6.55046005522228E19
0.89749	4.52508953632531E19	4.52508953632531	3.57312806678726	13.698	0.255015779501544	5.93970697538804	0.0429340673804677	1.87048249577665E15	6.55046019229125E19
0.89857	4.52225330053606E19	4.52225330053606	3.57117251958206	13.759	0.253378260293705	5.9392345858552	0.0426617700700267	1.60058696624143E15	6.55046032678852E19
0.89964	4.51945498201782E19	4.51945498201782	3.56959308882345	13.819	0.252816440913444	5.93818575074991	0.0425746939427613	1.48711898641554E15	6.55046045915897E19
0.90072	4.51669808285187E19	4.51669808285187	3.56980125546535	13.879	0.252893921849893	5.934217352325	0.0426162216237008	1.46023044234953E15	6.55046054390908E19
0.90143	4.51489392160692E19	4.51489392160692	3.57191531551213	13.94	0.252998381680489	5.92833617350476	0.0426761192813598	1.44199499508555E15	6.55046066987357E19
0.902505	4.5122494225735E19	4.5122494225735	3.57590541452204	14	0.253722655735525	5.91825264709683	0.0428712106199095	1.5085308174288E15	6.55046079523129E19
0.90358	4.50967590432033E19	4.50967590432033	3.58172391763448	14.061	0.253243212082561	5.90526852251638	0.0428842839435602	1.44957014371402E15	6.55046091455598E19
0.9043	4.50801370463587E19	4.50801370463587	3.58892671111771	14.121	0.252709755644733	5.89124472263775	0.0428958170204114	1.39098596796019E15	6.55046102702915E19
0.90537	4.50561170937114E19	4.50561170937114	3.59617719451557	14.181	0.251748245521631	5.87623431595583	0.042841764297597	1.29510495823383E15	6.55046109627168E19
0.90645	4.50331025631461E19	4.50331025631461	3.60211208014005	14.242	0.251265475056942	5.86355594005225	0.0428520641102134	1.24320932748691E15	6.55046119155423E19
0.90752	4.50114833793768E19	4.50114833793767	3.60661199013105	14.302	0.251670084339149	5.85342865484028	0.0429953278974435	1.27075843749575E15	6.55046127953762E19
0.90859	4.49910913283991E19	4.49910913283991	3.60965766431012	14.363	0.251165020649589	5.84584017690244	0.0429647429709025	1.20345560720027E15	6.55046136735604E19
0.90931	4.49783763025833E19	4.49783763025833	3.61131285643127	14.423	0.250880947310633	5.84150947423391	0.0429479654902957	1.15071410758156E15	6.5504614560776E19
0.910385	4.49623659038595E19	4.49623659038595	3.6118089473025	14.483	0.251686673496728	5.83862808390259	0.0431071597436805	1.19281122189385E15	6.55046151698899E19
0.91146	4.49496418595262E19	4.49496418595262	3.61206474385303	14.544	0.251463590199745	5.83656243312063	0.0430841943491891	1.13942541345657E15	6.55046160715216E19
0.912535	4.49352262671456E19	4.49352262671456	3.612159839382	14.604	0.251139867603096	5.83453700910747	0.0430436669115436	1.08056886589985E15	6.55046170247822E19
0.91361	4.4919587842775E19	4.4919587842775	3.61212681773032	14.665	0.250662782456869	5.83255978495713	0.0429764617421253	1.01195518654078E15	6.55046180282964E19
0.91432	4.49084194532277E19	4.49084194532277	3.61231016897806	14.725	0.250064927824264	5.83081365980626	0.0428867980378184	938538575678491	6.55046191464755E19
0.9154	4.48906831154041E19	4.48906831154041	3.61350949522137	14.741	0.248413923015265	5.8265763247522	0.042634629526771	825953152055102	6.55046199805137E19
0.91647	4.48720716961176E19	4.48720716961176	3.61615172779414	14.659	0.247511010967946	5.81990508963218	0.0425283586512214	818596141867560	6.5504621398745E19
0.91755	4.48525294330622E19	4.48525294330622	3.62021833998934	14.576	0.246472911198955	5.8108357733745	0.0424160862243439	807670918910552	6.5504622981393E19
0.91862	4.48323729014392E19	4.48323729014392	3.62567926705292	14.494	0.246191579323619	5.79947617526701	0.0424506579358927	850675969010624	6.55046246584651E19
0.91934	4.48185981493387E19	4.48185981493387	3.63205544204906	14.412	0.245105657537469	5.7875162708914	0.0423507504886405	841307104650729	6.55046264180998E19
0.92041	4.47975608311079E19	4.47975608311079	3.63834037675612	14.33	0.244173298769162	5.77480691224625	0.0422825044160975	843985837502702	6.5504627672235E19
0.92149	4.47762569948368E19	4.47762569948368	3.64303745539603	14.247	0.244361467705425	5.76461856409868	0.0423898762751239	921311512154965	6.55046295354879E19
0.92256	4.47547830190749E19	4.47547830190749	3.64611783547287	14.165	0.243979862949876	5.75698611033244	0.042379790097459	954416008628429	6.55046314315497E19
0.92364	4.47333033381681E19	4.47333033381681	3.64755384198614	14.083	0.245200359322865	5.75195771163772	0.0426290267793104	1.11628607822409E15	6.55046335122089E19
0.92435	4.47190521954933E19	4.47190521954933	3.64740331518589	14.001	0.245816981438717	5.75036255731299	0.0427480839666536	1.23311723190407E15	6.55046358031623E19
0.925425	4.46979088548238E19	4.46979088548238	3.64587356560899	13.918	0.246868245098165	5.75005538203318	0.0429331943253169	1.40545259210617E15	6.55046375081962E19
0.9265	4.46771075595364E19	4.46771075595364	3.64458512462897	13.836	0.247409400286561	5.74941127425461	0.0430321277231357	1.53900885954773E15	6.5504640271117E19
0.927575	4.46568968290365E19	4.46568968290365	3.64363899807457	13.754	0.247112663025964	5.74830264126565	0.0429888052956716	1.58112520836329E15	6.55046432339238E19
0.92865	4.46372889568142E19	4.46372889568142	3.64313229051061	13.671	0.247321053200951	5.74657784217324	0.0430379714664092	1.69261374960996E15	6.55046461850652E19
0.92937	4.46246913955442E19	4.46246913955442	3.64367299526069	13.589	0.247366390661543	5.74410351394055	0.0430644033592364	1.7910952127906E15	6.55046489961563E19
0.93044	4.46056712914912E19	4.46056712914912	3.64612484714491	13.507	0.245817174311302	5.73779424045392	0.042841754864297	1.69162038886947E15	6.55046508491453E19
0.93151	4.45844832784395E19	4.45844832784395	3.64877855542836	13.425	0.246161932807401	5.73089770764258	0.0429534682636414	1.85242040657991E15	6.55046537155018E19
0.93259	4.45616733036519E19	4.45616733036519	3.65142562518388	13.342	0.246315134597775	5.72381326955733	0.0430333980159392	2.00065228648447E15	6.5504656721761E19
0.93366	4.45376896488922E19	4.45376896488922	3.65385939836702	13.26	0.247194161404138	5.71692215898366	0.0432390287168233	2.28150344852839E15	6.55046598997425E19
0.93438	4.4520986919858E19	4.4520986919858	3.65532113667677	13.178	0.247393000444097	5.71249287125366	0.0433073626558074	2.45470207122312E15	6.55046631971522E19
0.935455	4.44949862769321E19	4.44949862769321	3.65495434155066	13.096	0.247861244891752	5.70972967165008	0.0434103292354507	2.68561555096552E15	6.55046656187655E19
0.93653	4.4468142325812E19	4.4468142325812	3.65455353904323	13.013	0.247806664449988	5.70691079575595	0.0434222074461501	2.82658312143315E15	6.55046693795466E19
0.937605	4.44403991012202E19	4.44403991012202	3.65424693809187	12.931	0.246287818513122	5.70382883791205	0.0431793844997772	2.66391252952615E15	6.55046732956195E19
0.93868	4.44120603472678E19	4.44120603472678	3.65416524720433	12.849	0.245050311662679	5.7003190512462	0.0429888764926424	2.56602445437179E15	6.55046773069286E19
0.93939	4.43928396525128E19	4.43928396525128	3.65435265497424	12.767	0.244769727240722	5.69755985616625	0.0429604485814777	2.65366277194544E15	6.55046814350398E19
0.94047	4.4363640211617E19	4.4363640211617	3.65477300895138	12.684	0.243990769192689	5.69315740545115	0.0428568458267235	2.65440498033707E15	6.55046841201969E19
0.94154	4.43341756131385E19	4.43341756131385	3.65510741831465	12.602	0.244662762374067	5.68885570587285	0.0430073770585341	2.96477103392888E15	6.55046880677259E19
0.94262	4.43045344294526E19	4.43045344294526	3.65545903658327	12.52	0.243686676044753	5.68450537520733	0.0428685804586587	2.92037992661565E15	6.55046917988971E19
0.94369	4.42748758670174E19	4.42748758670174	3.6559292925409	12.438	0.244274654947191	5.67996932649581	0.0430063334686867	3.24300255640847E15	6.55046953045296E19
0.94441	4.42551607336816E19	4.42551607336816	3.65670564376826	12.355	0.244449178196126	5.67623472513041	0.0430653752061865	3.48370105041947E15	6.55046989052089E19
0.94548	4.4225797785526E19	4.4225797785526	3.65777774505606	12.273	0.243862756888843	5.6708059775828	0.0430031917601932	3.54579649600957E15	6.55047014167427E19
0.94656	4.41967478303992E19	4.41967478303992	3.65795632320514	12.191	0.243668865040309	5.6668044161029	0.0429993426891344	3.70619032778041E15	6.55047052800613E19
0.94763	4.41682439783292E19	4.41682439783292	3.65718257350007	12.109	0.243237043609273	5.66434787030233	0.0429417559053077	3.79158369304353E15	6.55047092449372E19
0.94871	4.41403008981214E19	4.41403008981214	3.65539644770302	12.026	0.242757186232114	5.66353031830834	0.0428632271018942	3.85306657151817E15	6.55047119838687E19
0.94942	4.41221148533448E19	4.41221148533448	3.65347350880719	12.029	0.242297893726092	5.66417658027335	0.0427772493128028	3.71075636040102E15	6.55047168230533E19
0.950495	4.40910387467113E19	4.40910387467113	3.65245654021713	12.057	0.24215636659214	5.66176317436613	0.0427704867078357	3.63348362539012E15	6.5504722876568E19
0.95157	4.40680027231095E19	4.40680027231095	3.65327481350077	12.084	0.241007472772257	5.65753762241282	0.0425993583882652	3.30823011541846E15	6.55047300330442E19
0.952645	4.4042845811875E19	4.4042845811875	3.65578043425702	12.111	0.24061838021452	5.65043254469983	0.0425840638413112	3.21387689209271E15	6.550473811476E19
0.95372	4.40161346436149E19	4.40161346436149	3.65982806241789	12.139	0.241587287472389	5.64076029261028	0.042828851952614	3.48506143196769E15	6.55047440302548E19
0.95444	4.39973701673582E19	4.39973701673582	3.66401163912508	12.166	0.241546419348413	5.63191769843236	0.0428888404061102	3.49142122560279E15	6.55047539233021E19
0.95551	4.39679303599288E19	4.39679303599288	3.66704810471339	12.194	0.242362279902388	5.62348889549979	0.0430982054746013	3.72973506602307E15	6.55047638519879E19
0.95658	4.39373161703556E19	4.39373161703556	3.66940758172905	12.221	0.242159199492364	5.61595988811507	0.0431198235594311	3.68124793875758E15	6.55047736734203E19
0.9573	4.39162029298113E19	4.39162029298113	3.67125431766478	12.248	0.243044419758572	5.61043762986048	0.0433200466332634	3.92689522297768E15	6.55047834557991E19
0.958375	4.38836198508324E19	4.38836198508324	3.67275190460794	12.276	0.246495213336731	5.60398904287415	0.0439856701094316	5.07623876916848E15	6.55047897838787E19
0.95945	4.38502422645914E19	4.38502422645914	3.67423269860967	12.303	0.249209401302098	5.59746987740974	0.0445217940891219	6.18611427887107E15	6.55047987397555E19
0.960525	4.38160496106238E19	4.38160496106238	3.67578605180907	12.33	0.25118364647821	5.59074160115251	0.0449285022270443	7.12825993628847E15	6.55048074989545E19
0.9616	4.37813473555556E19	4.37813473555556	3.67620301690363	12.358	0.252706488463905	5.58568012585238	0.0452418475047103	7.90749046239834E15	6.55048155782869E19
0.96231	4.37579519253767E19	4.37579519253767	3.67546583998206	12.385	0.254319081486101	5.58381501112803	0.0455457569742669	8.75587514620885E15	6.55048229656094E19
0.96339	4.37226103429889E19	4.37226103429889	3.67354939950306	12.413	0.255763898242373	5.58221582984436	0.0458176297797328	9.56458280823572E15	6.55048276567333E19
0.96446	4.36871390343822E19	4.36871390343822	3.67142081800413	12.44	0.255035344117763	5.58092086450104	0.0456977173319163	8.99370844551918E15	6.55048345439796E19
0.96554	4.36516836343528E19	4.36516836343528	3.66997008118288	12.467	0.255487283957399	5.57859587134878	0.0457977759725455	9.19412925994002E15	6.55048410391648E19
0.96661	4.36163834142659E19	4.36163834142659	3.67003326313214	12.495	0.255389533275635	5.57398861403473	0.0458180938211087	9.09069094435815E15	6.55048472067743E19
0.96733	4.35930325281033E19	4.35930325281033	3.67151827211847	12.522	0.254437760285575	5.56875118093583	0.0456902727413323	8.4873079314672E15	6.5504853419719E19
0.9684	4.35584225427831E19	4.35584225427831	3.67433307990993	12.55	0.25396825192637	5.56006727713032	0.0456771904489344	8.25264878049565E15	6.55048578052881E19
0.96948	4.35243476122871E19	4.35243476122871	3.67758792888998	12.577	0.253371516502802	5.5508006539506	0.0456459405225574	7.96808997681474E15	6.55048642341111E19
0.97055	4.34870067079339E19	4.34870067079339	3.68055783296776	12.604	0.251701299632517	5.5415632559994	0.0454206309672673	7.13346594020337E15	6.55048706140715E19
0.97163	4.34527041992061E19	4.34527041992061	3.68234144637765	12.632	0.250475472101668	5.53451003003333	0.0452570274048558	6.54676088663007E15	6.55048771178436E19
0.97234	4.34296315573509E19	4.34296315573509	3.68289906903312	12.659	0.250817437935417	5.53073377241745	0.045349757962728	6.66767274036298E15	6.55048835003851E19
