time	neMax	n	TeMax	Ell	Zeff	ED	Ell/ED	a	b	c	d	Spri	Integrated Spri
0.259485	3.84678676779402E19	3.84678676779402	2.46723904322471	0.288301694774448	11.737	7.31262512581635	0.0394251981763202	31566475564276.3	2257.12314899576	2.75449851637898E-11	0.156332694888227	306812.964656737	979635534.091325
0.26055	3.84742146670499E19	3.84742146670499	2.47201834756291	0.289241239479156	11.761	7.29969139090953	0.0396237627030857	31540737722214.4	2262.83994895089	2.92478676920967E-11	0.157897349349633	329605.715021203	979638091.859741
0.261605	3.84795982217502E19	3.84795982217502	2.47661529745208	0.291428287929993	11.784	7.28716164943634	0.0399920163638109	31514699743613.6	2244.24360551549	3.31362912232425E-11	0.161491441317381	378474.461076379	979639819.925952
0.26267	3.84840378053624E19	3.84840378053624	2.48101012470179	0.293641021692201	11.808	7.27509253836971	0.0403625136235042	31493354999894.3	2227.1185827482	3.74707577653837E-11	0.165123023443301	433972.668099216	979642455.701826
0.26338	3.84875528812079E19	3.84875528812079	2.48512609911477	0.295048241235862	11.832	7.2637066080475	0.040619515236061	31475860793774.1	2225.27774671029	4.05511333307217E-11	0.167442673581633	475588.108536833	979645206.242317
0.26444	3.84901629126081E19	3.84901629126081	2.48892841342387	0.296917870293049	11.855	7.25310174194618	0.0409366752124697	31460590796506.9	2214.33042651802	4.48522342130049E-11	0.170515200065008	532790.511453551	979648076.835528
0.2655	3.84918873628845E19	3.84918873628845	2.49239585754692	0.298944211690874	11.879	7.24333566387313	0.0412716220210377	31452521722807.2	2202.63213830689	4.98252864309831E-11	0.173824172343764	600008.519329135	979651002.380368
0.266565	3.84927456953584E19	3.84927456953584	2.49551271195081	0.301126031660139	11.903	7.23445017431597	0.0416239001450598	31449661897044	2188.97747327305	5.56075299416914E-11	0.177375449078827	679022.844417579	979653930.816484
0.26763	3.84927573733512E19	3.84927573733513	2.49826294833367	0.303090573931842	11.926	7.2264882538373	0.0419416130332599	31450046552868.5	2178.67123398906	6.12524031074059E-11	0.18056804372698	757839.114419523	979656942.992697
0.26833	3.84919418601844E19	3.84919418601844	2.50062175130134	0.305116360364282	11.95	7.21951864735131	0.0422627013334501	31458704246325.9	2169.43951250518	6.74155523752475E-11	0.18383429503705	845814.269234059	979658945.377511
0.269395	3.84903186191794E19	3.84903186191794	2.50265022910058	0.306056614697805	11.974	7.21336279026805	0.0424291171256107	31472221279564.8	2179.61041393066	7.02639017977136E-11	0.185313226532046	893192.259609907	979661828.635656
0.27046	3.84879071136574E19	3.84879071136574	2.50445893288358	0.30720853150221	11.997	7.20770173995317	0.0426222591591596	31486271437831.1	2185.19544236422	7.39334717989148E-11	0.187141372489665	951968.179435053	979664590.829012
0.271525	3.84847268069401E19	3.84847268069401	2.506052619728	0.309326040386648	12.021	7.20252290618048	0.0429469013033219	31505323222197.9	2175.76248925258	8.12535822551426E-11	0.190531523049976	1061218.42270149	979667204.467154
0.27258	3.84807971623487E19	3.84807971623487	2.50743467443832	0.311259065201139	12.045	7.19781796140741	0.043243531146525	31527074934031.1	2169.95941941896	8.8353291239584E-11	0.193613520660202	1170290.56945587	979669640.151842
0.273645	3.84761376432046E19	3.84761376432046	2.50848982606998	0.312150186253138	12.069	7.19391913268069	0.043390838914924	31553732215973.6	2182.58378121079	9.13350552657819E-11	0.194977233301379	1226430.8280513	979671142.642009
0.27471	3.84707677128293E19	3.84707677128293	2.50923020719548	0.313706546196267	12.092	7.19079274832656	0.0436261420925074	31582846703394.9	2183.13965969202	9.72469202871254E-11	0.197422102252327	1323745.26705975	979673374.885602
0.27542	3.84684265188302E19	3.84684265188302	2.50970738510744	0.315466821497341	12.116	7.18898801928764	0.0438819512080089	31624112676585.2	2182.52047234167	1.04105115876421E-10	0.200127942112529	1437992.0212916	979675553.700865
0.276475	3.84650694250311E19	3.84650694250311	2.50994450872272	0.317045985498863	12.14	7.18768153420229	0.0441096317345465	31668211405888.7	2185.39908592535	1.10356407296068E-10	0.202531021753007	1546832.8964978	979677620.888626
0.27754	3.84607222142984E19	3.84607222142984	2.50996456966085	0.31936852621007	12.163	7.18681176206964	0.0444381370743038	31712506350077.7	2174.81886550574	1.20841978481819E-10	0.206149540702301	1718121.44074299	979679683.000237
0.278605	3.84554106694987E19	3.84554106694987	2.51002496919595	0.321948076371387	12.187	7.18564632644639	0.0448043309878019	31756672325468.7	2161.20319154558	1.33663200206234E-10	0.210187681754519	1928189.45407273	979681097.051145
0.27966	3.84491605734987E19	3.84491605734987	2.51020413720984	0.323031640804574	12.211	7.18396565648661	0.04496564380328	31796997157608.7	2172.19302095498	1.38457696912749E-10	0.211809587876717	2025569.92726799	979683213.270897
0.28037	3.84419977091649E19	3.84419977091649	2.51054677962942	0.324045061055229	12.234	7.1816470301757	0.0451212736707419	31830407910608.3	2182.65189545455	1.43228143882577E-10	0.213351444122222	2123003.1170738	979685260.233783
0.281435	3.84339478593638E19	3.84339478593638	2.51105563459259	0.324757841980981	12.258	7.17868814934841	0.0452391628142334	31861382980546.9	2198.98741935186	1.46306575350001E-10	0.214419136991498	2197934.55113646	979687225.548737
0.2825	3.8425036806962E19	3.8425036806962	2.51173259811418	0.32611606784018	12.29	7.17508938875273	0.0454511505252299	31905640868600.7	2214.26884332983	1.53062896486171E-10	0.216478573511499	2340898.9485051	979689061.00222
0.283555	3.84152903348262E19	3.84152903348262	2.51256600368775	0.326359937821388	12.327	7.17089009692405	0.0455117751646172	31956648435776.9	2254.7431893728	1.52291695873116E-10	0.216702874119884	2377930.74981635	979690779.279225
0.28462	3.84047342258228E19	3.84047342258228	2.5135698303811	0.326674284368241	12.363	7.16605661240506	0.0455863387686249	32000675817989.4	2292.83840721916	1.52277600137877E-10	0.217076594551172	2425390.2190178	979692373.697981
0.28533	3.83933942628185E19	3.83933942628185	2.51476275782918	0.32666568009723	12.4	7.16054229715718	0.0456202430683107	32041879404442.5	2338.11863248041	1.50274919780913E-10	0.216943231254548	2442401.92514623	979693348.083608
0.28639	3.83812962286797E19	3.83812962286797	2.51615258506433	0.327298581486143	12.436	7.15433199327075	0.0457483077097896	32075657734467.8	2370.55587712228	1.52755345154482E-10	0.217885733994315	2530760.10169819	979694680.719951
0.28745	3.83684659062732E19	3.83684659062732	2.51775065234679	0.328234912410538	12.473	7.14740092037667	0.0459236743631893	32106301181726.2	2398.53656663819	1.57420791919702E-10	0.219335865029154	2658938.93732361	979695903.772171
0.288515	3.83549290784655E19	3.83549290784655	2.51943448364254	0.328631684008535	12.509	7.14010404947831	0.0460261757715626	32131720094112.3	2435.14623872316	1.58742974127421E-10	0.219939254064799	2731846.43543453	979697063.043442
0.28958	3.83407115281231E19	3.83407115281231	2.52114124393022	0.328642589001426	12.546	7.13262541822268	0.0460759635802265	32157616338552.3	2480.89218722618	1.57430068495004E-10	0.219920338164985	2762134.48455326	979698133.108648
0.290635	3.83258390381125E19	3.83258390381125	2.52282345185975	0.328622123643313	12.583	7.12510448963784	0.0461217269334413	32182705752656.3	2528.02881886125	1.55942027885879E-10	0.219858640723896	2789403.17644598	979698787.549383
0.2917	3.83103373913005E19	3.83103373913005	2.52449283306971	0.329017167945201	12.619	7.11751285972763	0.0462264240935691	32204587482653.1	2566.17379079352	1.5735509561188E-10	0.220487174972932	2867265.76847993	979699696.492906
0.29241	3.82942323705535E19	3.82942323705535	2.52616550237548	0.327965045108574	12.656	7.10980998505556	0.0461285246438287	32227431019857.6	2635.76040738889	1.49231352520647E-10	0.218775198319868	2773254.83513959	979700559.566439
0.29347	3.82775497587382E19	3.82775497587382	2.5278277620966	0.326778481138323	12.692	7.10203938426029	0.0460119218519876	32247109847651.3	2708.60723155659	1.40791895286076E-10	0.216862718004366	2666854.87278682	979701384.889873
0.29453	3.8260315338721E19	3.8260315338721	2.5295050189485	0.325414294593221	12.729	7.09413462033753	0.0458708936337804	32267599913338.5	2789.03655590475	1.31729794654438E-10	0.214661426472702	2544830.70356864	979702183.627641
0.295595	3.82453059098719E19	3.82453059098719	2.53122226717818	0.323445821893597	12.765	7.08654064778606	0.0456422728619565	32288696384402.3	2884.62461238597	1.19995660387001E-10	0.21146266509664	2363409.93894031	979702704.241431
0.29666	3.82295415148037E19	3.82295415148038	2.53299898135445	0.321650379747552	12.802	7.07865099212151	0.0454395025415925	32309406998523.8	2981.22053949372	1.10049735852004E-10	0.208548499649447	2210645.81321174	979703472.802519
0.29736	3.82130526102135E19	3.82130526102135	2.53485462439448	0.320015476722685	12.838	7.07041817775378	0.0452611809764768	32325011452312.8	3075.29820315958	1.01717414089561E-10	0.205919612680064	2082183.23506626	979704256.494046
0.298425	3.8195869652798E19	3.8195869652798	2.53705296170394	0.319996510021095	12.875	7.06111517008649	0.0453181264308957	32334904380833.1	3131.78913909053	1.01168010057589E-10	0.205939107272968	2109823.51335114	979705052.294645
0.29949	3.81780230992542E19	3.81780230992542	2.53956986417088	0.318239541436845	12.911	7.05082113015491	0.0451351034953646	32335229265764.5	3231.81727339195	9.33393091459733E-11	0.203180999685519	1981848.3402996	979705872.968459
0.30055	3.81595434062787E19	3.81595434062787	2.54237575641059	0.317133199674367	12.948	7.03963038020319	0.0450496947348553	32330987040605.9	3318.4278751319	8.874369384395E-11	0.2014996504633	1918505.92670095	979706698.947988
0.30161	3.81404610305686E19	3.81404610305686	2.54545830660736	0.317332444073658	12.984	7.02758935479808	0.0451552343275435	32318127263157.1	3367.87032228411	8.97144192365849E-11	0.201977375360532	1972270.69662546	979707519.579487
0.30232	3.81208064288206E19	3.81208064288206	2.54880561696946	0.317320186857418	13.021	7.01474340884623	0.0452361787684562	32301299082360.5	3424.86538432311	8.99312216520059E-11	0.202130515796632	2010971.2990133	979708053.57505
0.303385	3.81006100577317E19	3.81006100577317	2.55232426660142	0.316320913224384	13.058	7.00136155958114	0.0451799140113696	32280178875387.7	3510.71676941119	8.6312552449782E-11	0.200700227577895	1963150.30186956	979708804.20968
0.30444	3.80799023739986E19	3.80799023739986	2.55591203295087	0.315325089760766	13.094	6.98773376003925	0.0451255157378799	32254624547558	3596.31389175705	8.29377634894334E-11	0.199296217791317	1917348.05973295	979709513.267155
0.305505	3.80587138343182E19	3.80587138343182	2.55949041506092	0.31314207592366	13.131	6.97408162163234	0.0449008332441005	32230486913941.5	3723.37004147322	7.5411941375732E-11	0.195956493155639	1773384.24806294	979710181.085994
0.30657	3.80370748953874E19	3.80370748953874	2.56304459989688	0.311414542138065	13.167	6.9604508970941	0.0447405702219775	32203804179516.5	3838.47248793917	7.00110535334692E-11	0.193369271576773	1673476.75238235	979710826.096056
0.30763	3.8015016013903E19	3.8015016013903	2.56655378722338	0.309559697927922	13.204	6.94690297721739	0.0445608206913402	32179296576725	3964.38150424756	6.45209911471721E-11	0.190566617579603	1568555.33261551	979711230.366363
0.30869	3.79925676465619E19	3.79925676465619	2.56993368987384	0.307290868866515	13.24	6.93366976832447	0.0443186478638384	32154327990694.5	4107.84492356753	5.82618982450338E-11	0.187093463499224	1439781.94342167	979711787.368784
0.3094	3.79697602500609E19	3.79697602500609	2.57322620980545	0.304793758370814	13.277	6.92064089068441	0.0440412619561122	32132403147446.1	4268.76923370454	5.19205007669743E-11	0.18323757653409	1304966.3010783	979712304.072513
0.310465	3.79466242810969E19	3.79466242810969	2.57645944409975	0.302589070500984	13.313	6.90774444771353	0.043804323218868	32108801201081.3	4423.27472322979	4.68820059975554E-11	0.179866826347948	1197637.16019755	979712790.284957
0.31152	3.79231901963667E19	3.79231901963667	2.57962882210551	0.300812484294206	13.35	6.89499680645256	0.0436276466455642	32087878845380.9	4569.73422060837	4.31447824185346E-11	0.177183862771957	1120945.24673251	979713248.244754
0.312585	3.78994884525672E19	3.78994884525672	2.58273272307814	0.299188073980254	13.386	6.8824063233098	0.0434714342521369	32065499735436.3	4712.75180961427	3.9990332176849E-11	0.174756500525803	1056090.00544933	979713519.569884
0.31365	3.78755495063953E19	3.78755495063953	2.58576935878054	0.296738247650644	13.423	6.86998175127237	0.0431934550038194	32045942174134	4900.67960924719	3.55069885609376E-11	0.170978706466313	953422.117963096	979713881.777875
0.31436	3.78514038145477E19	3.78514038145477	2.58886314903335	0.294968663122529	13.459	6.85739747610264	0.0430146661543926	32022756570453.3	5062.33538243893	3.26190660397266E-11	0.168323375984901	890072.909635657	979714208.260375
0.315415	3.78312535629727E19	3.78312535629727	2.59209151148125	0.293275107602196	13.486	6.8452108199097	0.0428438386074521	31985023838928	5199.50725334985	3.02067205984343E-11	0.165826852008185	833042.774806298	979714495.614773
0.31648	3.78105712078889E19	3.78105712078889	2.59546847878963	0.291733690477026	13.436	6.83256709822866	0.0426975229489745	31784161258040.9	5095.15668908796	2.96186867639664E-11	0.164231228599546	787752.591044016	979714760.478535
0.317545	3.77893942935385E19	3.77893942935385	2.5990142295783	0.290619817453532	13.387	6.81942409067643	0.0426164751728625	31582447536169.6	4975.0823584916	2.96973063058948E-11	0.163334400901996	762150.57258922	979715025.867489
0.3186	3.77677603641638E19	3.77677603641638	2.6027843299864	0.289861343704738	13.338	6.8056478652109	0.0425912932090494	31376943068461.3	4840.60474409892	3.03708121166491E-11	0.163033456645038	752044.247335321	979715282.293126
0.31931	3.77457069640071E19	3.77457069640071	2.6065882784395	0.288382005207488	13.289	6.79174781734391	0.0424606467971403	31171231488964	4741.1220623239	2.99234655619169E-11	0.161561963024372	714473.471248995	979715441.54647
0.320375	3.77232716373108E19	3.77232716373108	2.61032415911494	0.288252544532444	13.24	6.77799640006565	0.0425276921849135	30967208674152.2	4586.12884307335	3.16218070213321E-11	0.162290639186404	728833.736187361	979715680.099324
0.32144	3.77004919283171E19	3.77004919283171	2.61397315984026	0.288112987948659	13.19	6.76444732006992	0.0425922435812066	30763206416223.7	4434.4268162536	3.34067261908647E-11	0.163012162219546	742887.441996949	979715910.904992
0.322495	3.76774053812683E19	3.76774053812683	2.6175166373919	0.288193890402464	13.141	6.75115319389364	0.0426880981849342	30563661013349.3	4282.0910351027	3.56570858293165E-11	0.164086862995491	765739.285698003	979716123.11148
0.32356	3.76540495404067E19	3.76540495404067	2.6208670191291	0.28795423592755	13.092	6.73834324509144	0.0427336847432506	30368070229805.6	4148.07943443893	3.73917388224723E-11	0.164628078058999	775432.196269032	979716320.503812
0.324625	3.76304619499747E19	3.76304619499747	2.62408296033487	0.287492523476316	13.043	6.72586915714916	0.0427442932294824	30175407110449.1	4027.01665920616	3.87352612460169E-11	0.164798196882874	775703.068267571	979716442.474388
0.32568	3.76066801542145E19	3.76066801542145	2.62720588495743	0.287135546223117	12.994	6.71362862676464	0.0427690541413653	29984970957937.7	3906.11208234741	4.03271546456997E-11	0.165137884049678	779996.456304428	979716613.973554
0.32639	3.75827416973684E19	3.75827416973684	2.6302361655583	0.285281912802837	12.945	6.7016252688867	0.0425690636758371	29796779676329.4	3841.40879323535	3.88183727164668E-11	0.162993832975292	724216.398331883	979716781.654089
0.327455	3.75586841236788E19	3.75586841236788	2.63316844674759	0.283806926437973	12.895	6.68987729100543	0.042423338140978	29608947356888.1	3762.86180689838	3.80992158382606E-11	0.161474282369755	685426.098810735	979716952.67524
0.32852	3.75345449773879E19	3.75345449773879	2.63594573535023	0.282280894314721	12.846	6.67853360769077	0.0422668973305242	29426455525072.3	3690.41147711112	3.72226906272468E-11	0.159846915379893	646137.234520896	979717127.055063
0.329575	3.7510361802738E19	3.7510361802738	2.63862330388379	0.281094005557035	12.797	6.66745794749917	0.0421590968807636	29246379654412.2	3608.44645473266	3.69943338518337E-11	0.158771686800515	619870.043799853	979717297.216468
0.33064	3.74861721439715E19	3.74861721439715	2.64124199080102	0.279817210484072	12.748	6.65655198364061	0.0420363592400031	29068065737997	3531.42845262815	3.65711310713925E-11	0.157539138808115	591416.456618396	979717464.7886
0.33135	3.74620135453307E19	3.74620135453307	2.64381400644919	0.27800222215335	12.699	6.64579045013793	0.0418313252936798	28891347559481.9	3473.43546902008	3.50992194579137E-11	0.155402854440494	547373.141851787	979717574.375732
0.33241	3.74379235510577E19	3.74379235510577	2.64639134224102	0.276095276577583	12.649	6.63504865476397	0.0416116431006646	28713443836510.6	3417.33896002863	3.35173812864525E-11	0.153116004059359	503574.822576557	979717732.01229
0.33347	3.74139397053951E19	3.74139397053951	2.64919611475711	0.274493496871304	12.6	6.62377784798082	0.0414406254513774	28534769789175.8	3353.9990190979	3.25424135817762E-11	0.151337053332135	471337.873629245	979717883.831527
0.334535	3.7390099552585E19	3.7390099552585	2.65208408792336	0.272920487101303	12.551	6.61234884608874	0.0412743630824526	28355792062022.9	3290.7629107156	3.16431844048097E-11	0.14960474042117	441737.138812764	979718037.102322
0.3356	3.73778709167071E19	3.73778709167071	2.65496408203927	0.271611608644888	12.502	6.6030157874824	0.0411344781516035	28195282732439.5	3223.37442199036	3.10620510561892E-11	0.148166856540724	418281.258115953	979718185.323527
0.3363	3.73648027029221E19	3.73648027029221	2.65780729131166	0.268529069664593	12.453	6.59364605636819	0.0407254298106046	28034723481863.8	3210.16198627787	2.7584490358043E-11	0.143780172403866	356933.400077127	979718279.697632
0.337365	3.73509518749081E19	3.73509518749081	2.6605143096834	0.266503228139435	12.403	6.58449543370982	0.0404743584109804	27873819739041	3164.05321200828	2.59663255171719E-11	0.141160709918514	323269.399746528	979718425.655062
0.33843	3.7336375396343E19	3.7336375396343	2.6627174474729	0.264369145577221	12.354	6.57647988816188	0.0401991871142347	27722269722977.1	3125.11123568655	2.41854527737117E-11	0.138329479264821	289843.27564907	979718583.133548
0.33949	3.73211302309048E19	3.73211302309048	2.66451298751234	0.261809800213346	12.305	6.56936468952497	0.0398531384063377	27576576704285	3100.33510996285	2.18982429512268E-11	0.134777981652803	252334.835099047	979718743.243792
0.34055	3.73052733422714E19	3.73052733422714	2.66595599171568	0.261224199816398	12.256	6.56301922310184	0.039802443195182	27435874427712.3	3019.42581005132	2.22086608698287E-11	0.134477118010149	247408.111952603	979718900.672687
0.341615	3.72888616941208E19	3.72888616941208	2.66706999350421	0.26121131360093	12.207	6.55739187964583	0.0398346352322988	27299804064841.2	2925.44250464032	2.32587309996466E-11	0.135111767374068	250974.898899135	979719008.313549
0.34268	3.72719522501311E19	3.72719522501311	2.6679796777736	0.259610312307636	12.157	6.55218346909098	0.0396219540451381	27164541407101.2	2876.103632013	2.21709202216981E-11	0.133113686178343	230575.594718084	979719167.975209
0.34338	3.72546019739801E19	3.72546019739801	2.66913365317114	0.258923569757771	12.108	6.54630193800781	0.0395526470073832	27027178842779.6	2804.08893507337	2.23262032899677E-11	0.132642041470424	224433.959487956	979719325.651963
0.344445	3.72368678293459E19	3.72368678293459	2.67055059379725	0.258583268195215	12.059	6.53971404741333	0.0395404548762332	26885652167256.3	2724.15100402821	2.29902146915002E-11	0.132765422758465	223552.619335925	979719481.249783
0.34551	3.72188067799065E19	3.72188067799065	2.67223451073263	0.257280363789252	12.01	6.53242305843763	0.0393851349625825	26740059022865.7	2669.99948710246	2.23881053004525E-11	0.131307958849846	209885.255704583	979719638.675254
0.34657	3.72004757893397E19	3.72004757893397	2.67416182977521	0.255436357653097	11.961	6.52449999013694	0.0391503345910398	26590911199553	2629.76324105587	2.11238434692023E-11	0.128968032733865	190504.345251942	979719797.76295
0.34763	3.71819318213236E19	3.71819318213236	2.67622628233697	0.254386572747567	11.911	6.51621709048728	0.0390389959719013	26438024729031.9	2568.72551342495	2.09354280718586E-11	0.12796327793682	181934.015807446	979719958.216659
0.34834	3.71632318395362E19	3.71632318395362	2.67811161232628	0.252245081801289	11.862	6.50835491433097	0.0387571183688619	26290009141426	2537.27104644202	1.93660929333874E-11	0.125130406089441	161645.071007465	979720070.462521
0.349405	3.71444328076554E19	3.71444328076554	2.67975545544846	0.251896890250092	11.863	6.50107225869368	0.0387469759182016	26241161180291.5	2540.42097632536	1.92737279406687E-11	0.124853749344046	160419.091306913	979720241.498192
0.35046	3.71255916893592E19	3.71255916893592	2.68112356080268	0.251415135202837	11.874	6.49445901904957	0.0387122521622486	26215406497427.7	2563.05161255311	1.88590604648387E-11	0.124260374641949	157458.69930461	979720415.055935
0.351525	3.71067654483256E19	3.71067654483256	2.68222104055066	0.251829931734243	11.884	6.48850972545685	0.0388116751595855	26191743000624.5	2562.79643743942	1.94887416953158E-11	0.125143129472491	163707.781447707	979720596.84812
0.35259	3.70880110482326E19	3.70880110482326	2.68307667922132	0.251674304998968	11.894	6.48316216729887	0.0388196837445183	26171719698492.7	2577.17064258968	1.94136551428332E-11	0.125066548700293	163766.064259093	979720796.934796
0.35365	3.70693854527581E19	3.70693854527581	2.68375743914197	0.250913905601053	11.905	6.47826263567067	0.0387316661444797	26156319984308.8	2608.78696482797	1.85944696536706E-11	0.123968364283475	157293.191495078	979720938.671898
0.35471	3.70509456255801E19	3.70509456255801	2.68440173667852	0.250923201367395	11.915	6.47348597429434	0.0387616814748328	26139805945190.1	2619.81912721441	1.86876519675071E-11	0.124148816454584	158880.642999829	979721161.358354
0.35542	3.70380826609674E19	3.70380826609674	2.6850803483261	0.249922190246581	11.926	6.46960307295888	0.0386302200348559	26132534518456.9	2659.24657685031	1.75858866099578E-11	0.122589238252606	149815.502951829	979721399.722515
0.356485	3.70250254910265E19	3.70250254910265	2.68580477368125	0.24943915258702	11.936	6.46557792978941	0.0385795601407505	26122415526435.4	2684.0489828321	1.71074396845973E-11	0.121900334449764	146215.591460143	979721656.376701
0.35754	3.70118401418387E19	3.70118401418387	2.68666035088946	0.248830469206768	11.946	6.46121715404296	0.038511392400899	26110190314878	2712.09791301549	1.65231361796863E-11	0.121013854314991	141593.389335634	979721931.57459
0.358605	3.69985926394853E19	3.69985926394853	2.68782857421665	0.249166175575175	11.957	6.4560972525499	0.0385939315701547	26095195442928.7	2716.21217996756	1.69536270677918E-11	0.121696083005138	146239.088630908	979722122.904607
0.35967	3.69853490100476E19	3.69853490100476	2.68916855510794	0.247488268405717	11.967	6.45057045007517	0.0383668809326519	26075821164729.9	2772.32585936824	1.53470175674589E-11	0.11907795836146	132110.592384351	979722421.594878
0.36038	3.6972175279607E19	3.6972175279607	2.69060850133557	0.247502587993319	11.978	6.44482188152734	0.0384033247998258	26056973508048.3	2784.59160497848	1.54566218442278E-11	0.119243615734224	133731.956699278	979722724.066486
0.361435	3.69591374742446E19	3.69591374742446	2.69212221707608	0.248323951473287	11.988	6.4389266995812	0.0385660472714246	26035375548768.3	2772.9622608894	1.63996780189244E-11	0.120749506761549	142964.593074753	979723031.681136
0.3625	3.69463016200417E19	3.69463016200417	2.69360758027259	0.249148797524495	11.998	6.43314102064022	0.0387289500922055	26014483004757.7	2761.42617182312	1.73938256335589E-11	0.122262520544764	152769.653314143	979723346.903547
0.363565	3.69337337430798E19	3.69337337430798	2.69486592066974	0.248511980995169	12.009	6.42794981622055	0.0386611576163933	25999129355024	2791.91066394369	1.67933726908822E-11	0.12133611040638	147906.860088882	979723675.712402
0.36462	3.692149986944E19	3.692149986944	2.69595725533719	0.248638185334861	12.019	6.42321943310958	0.0387092777888318	25984789994432.8	2800.47486453415	1.70028915899214E-11	0.121665729443727	150536.543658858	979724021.045572
0.36533	3.69096660252036E19	3.69096660252036	2.69690658638679	0.248724639942358	12.029	6.41890040766005	0.0387487924949794	25973060037214.4	2810.58709944165	1.71549097773433E-11	0.121917330809111	152677.152703467	979724262.781096
0.366395	3.68857619111358E19	3.68857619111358	2.69772195345748	0.247986811444303	12.04	6.41280447173748	0.0386705711264441	25948131739069	2843.50808011414	1.64932438358368E-11	0.120924454867163	147156.950252853	979724657.341159
0.36746	3.68612902009747E19	3.68612902009747	2.6983677327927	0.247989615884764	12.05	6.4070162140974	0.0387059447951936	25922981439732.1	2854.50959210348	1.66135003874628E-11	0.121160714133522	148949.629060337	979725077.680166
0.368515	3.68362974574802E19	3.68362974574802	2.69876754694887	0.247530859691444	12.061	6.40172358372242	0.0386662836116257	25902483614792.4	2880.94244464761	1.62230765296578E-11	0.120617603648079	146022.541346582	979725514.782542
0.36958	3.68108302434122E19	3.68108302434122	2.69895380266182	0.247742245160373	12.071	6.39685619601504	0.0387287501186451	25882516296537.8	2887.12238152145	1.65214960834174E-11	0.12118414278712	149612.147419651	979725965.508279
0.370645	3.67849351215306E19	3.67849351215306	2.69895187635268	0.24755508375742	12.081	6.3923607954868	0.0387267070300852	25864629720150.2	2905.15176552264	1.63922861939064E-11	0.12108530055726	149144.087812395	979726268.196664
0.3717	3.67586586545952E19	3.67586586545952	2.69878265185742	0.248005001752012	12.092	6.38819510085394	0.0388223900235702	25850430076278.8	2907.0352754615	1.69059793657191E-11	0.122030196243526	155033.559696648	979726729.402786
0.37241	3.67320474053659E19	3.67320474053659	2.69855310006729	0.248457659383415	12.102	6.38411341551577	0.0389181148911876	25834747563223.5	2907.15605115085	1.74458395531426E-11	0.122990388004473	161151.967628767	979727213.181664
0.373475	3.67051479366027E19	3.67051479366027	2.69842345855945	0.248216903342594	12.113	6.37974471670891	0.0389070275323871	25819036523324.3	2928.73719750159	1.72352158531306E-11	0.122799391955473	160041.78194912	979727722.159521
0.37454	3.66780068110654E19	3.66780068110654	2.6985229831721	0.248601179854573	12.123	6.37479218241137	0.0389975347808962	25797826213238.7	2929.82137105776	1.77465800355605E-11	0.123673513613397	165888.250451861	979728254.077542
0.375595	3.66560951310976E19	3.66560951310976	2.69889092919001	0.249587162585841	12.133	6.37011526917078	0.0391809491727346	25780101869048.9	2913.8352717095	1.89578431948555E-11	0.125512450675988	178741.484852714	979728624.789163
0.37666	3.66335326476919E19	3.66335326476919	2.69954319558169	0.250907253131378	12.144	6.36465614267579	0.0394219652259003	25759206862161.8	2889.36915555835	2.06897155601395E-11	0.127936401935558	197008.140421588	979729182.627176
0.37737	3.66103751396115E19	3.66103751396115	2.70055964305168	0.251110997346151	12.154	6.35823875076184	0.0394937980767179	25730423462376.3	2893.916732258	2.11332175046881E-11	0.12852651736193	202251.302526758	979729747.703938
0.37843	3.65866783856195E19	3.65866783856195	2.70204793430799	0.252028302534177	12.165	6.35062340238017	0.0396856003836912	25695980567016	2878.63741186013	2.26007744487313E-11	0.130348281519488	217911.821813057	979730307.47441
0.37949	3.65624981644793E19	3.65624981644793	2.70374839454819	0.252736202418224	12.175	6.34243482201864	0.0398484508726547	25656037545061.5	2866.95653013136	2.39048618638047E-11	0.131848813714256	231831.879230846	979730833.600512
0.380555	3.65378902549541E19	3.65378902549541	2.70558792685094	0.253659644050419	12.185	6.33385680315666	0.0400482126346779	25613561807858.1	2848.89536188967	2.5633480717069E-11	0.133734251776479	250147.811666912	979731357.117004
0.38162	3.65129104358072E19	3.65129104358072	2.70753596427604	0.254389987342278	12.196	6.3249725290346	0.0402199355292862	25570892918182.3	2837.66380047555	2.71608789082178E-11	0.135300772769394	266655.735870805	979731906.459581
0.38232	3.64876144858019E19	3.64876144858019	2.70941667788138	0.254923994034246	12.238	6.31620324902803	0.0403603215386514	25584847776720.3	2885.32603893821	2.78316905095238E-11	0.136283402955067	280001.454983214	979732277.683617
0.383385	3.64620581837013E19	3.64620581837013	2.71099477219567	0.25477960852089	12.305	6.30810517181073	0.0403892455153464	25647608721711.5	2998.68906212731	2.68788756331405E-11	0.135891431988587	280919.242087837	979732819.907317
0.38445	3.64362973082687E19	3.64362973082687	2.71229658024055	0.254946606181532	12.371	6.30062288883778	0.0404637145691098	25711779399039.4	3105.79814982421	2.64305838606016E-11	0.13602694476963	287102.557273084	979733374.26309
0.38551	3.64103876382675E19	3.64103876382675	2.71333541897879	0.25512489352261	12.438	6.29373198021812	0.0405363454186633	25780876641851.7	3218.91545340716	2.59569215157336E-11	0.136161787652766	293302.442238652	979733942.8267
