t	n	neMax	TeMax	Ell	Zeff	ED	EllED	10	20	30	40	Spri	intSpri
0.39652	11.0301949689399	1.10301949689399E20	1.59197543189044	0.205314229066902	1.5693	32.4962504864032	0.00631808981017078	127637613408058	127637613408058	1.14171867900532E-26	7.65974151760121E-8	1.42472344447281E-5	9.90760362531216E16
0.3976	11.0288341821565	1.10288341821565E20	1.59084336370957	0.205703835028823	1.5706	32.5153634187268	0.00632635817043798	127790098057471	127790098057471	1.21207620672108E-26	8.03981048953199E-8	1.59136625541666E-5	9.90760362531216E16
0.39868	11.027161203259	1.1027161203259E20	1.58975606204565	0.206478894697904	1.5719	32.5326663829799	0.00634681745010385	127930192346072	127930192346072	1.41502626235185E-26	8.92074604983035E-8	2.0659118289198E-5	9.90760362531216E16
0.3994	11.0251710951026	1.10251710951026E20	1.58875592907188	0.206892158389101	1.5733	32.5472709504725	0.00635666685246609	128056276898986	128056276898986	1.51938963471278E-26	9.41171602021971E-8	2.34498309421908E-5	9.90760362531216E16
0.40049	11.0228589205427	1.10228589205427E20	1.58783622701211	0.205786874540065	1.5746	32.5592931942998	0.00632037290588645	128161624955610	128161624955610	1.13847085988784E-26	8.02352232153124E-8	1.50038597013143E-5	9.90760362531216E16
0.40157	11.0202197424346	1.10202197424346E20	1.58699171261868	0.205110421144933	1.575	32.5688198094416	0.00629775418160752	128217247758736	128217247758736	9.51078503588674E-27	7.27882273074375E-8	1.13807375724063E-5	9.90760362531216E16
0.40229	11.0172486236338	1.10172486236338E20	1.58621851538963	0.205009662409431	1.5738	32.5759103446467	0.00629329035598604	128197660884208	128197660884208	9.22404297433953E-27	7.19634173804479E-8	1.09092099160043E-5	9.90760362531216E16
0.40337	11.0139406269954	1.10139406269954E20	1.58553339133564	0.20421667516866	1.5727	32.5802013613589	0.00626812194632003	128163249857069	128163249857069	7.58427063461784E-27	6.4445172720833E-8	8.0284413029572E-6	9.90760362531216E16
0.40445	11.0102908153749	1.10102908153749E20	1.58493564815932	0.202410454077722	1.5715	32.58168813539	0.00621239922365671	128106617065887	128106617065887	4.8667191382151E-27	4.96848120363759E-8	3.96828687326424E-6	9.90760362531216E16
0.40553	11.0062942516276	1.10062942516276E20	1.58441765852074	0.203031763535391	1.5704	32.5805094730899	0.00623169394275699	128035937376093	128035937376093	5.71380391512576E-27	5.49346397707302E-8	5.14559243294628E-6	9.90760362531216E16
0.40661	11.0044334769128	1.10044334769128E20	1.58397192673716	0.203187436074105	1.5692	32.5841679105493	0.00623577182120774	128002517609886	128002517609886	5.93282984720956E-27	5.63774028610806E-8	5.48029556479767E-6	9.90760362531216E16
0.40734	11.0024342756331	1.10024342756331E20	1.58359238034007	0.203083943621296	1.5681	32.5860564371102	0.00623223445320056	127961536918298	127961536918298	5.79116289520139E-27	5.57273153234973E-8	5.28436488142293E-6	9.90760362531216E16
0.40842	11.0002955725881	1.10002955725881E20	1.58323021576419	0.2029942519401	1.5669	32.5871748368779	0.00622926820002752	127911528295428	127911528295428	5.68109195116308E-27	5.52329136519032E-8	5.13392060671157E-6	9.90760362531216E16
0.4095	10.9980162925774	1.09980162925774E20	1.58287417061455	0.204251354272009	1.5658	32.587751223785	0.00626773393688272	127861193871345	127861193871345	7.76920049342485E-27	6.67331651514907E-8	8.47609007809599E-6	9.90760362531216E16
0.41058	10.9955953604006	1.09955953604006E20	1.58252163478734	0.204514544147759	1.5646	32.5878357868018	0.00627579399521179	127803467838534	127803467838534	8.32380836772122E-27	6.96907897687416E-8	9.47507673439532E-6	9.90760362531216E16
0.41166	10.9930317008573	1.09930317008573E20	1.58217004864733	0.205219498519826	1.5635	32.5874777292584	0.00629749562776291	127745996331886	127745996331886	9.93025291750267E-27	7.75635227245039E-8	1.25693387517526E-5	9.90760362531216E16
0.41238	10.9903242387472	1.09903242387472E20	1.5818169030279	0.206428616885566	1.5623	32.5867252594635	0.00633474567456322	127681702727726	127681702727726	1.3371682989161E-26	9.26589922874242E-8	2.01990514791372E-5	9.90760362531216E16
0.41346	10.9874718988697	1.09874718988697E20	1.58145973923099	0.207159883404379	1.5612	32.5856255830924	0.00635740083848099	127618218707758	127618218707758	1.60218384366003E-26	1.03290979103897E-7	2.69525648145657E-5	9.90760362531216E16
0.41454	10.9844736060246	1.09844736060246E20	1.58109485747012	0.207056886524206	1.56	32.5842515144808	0.00635450798776788	127548613608313	127548613608313	1.57396979691826E-26	1.02475703202446E-7	2.62402994220445E-5	9.90760362531216E16
0.41563	10.9788743266283	1.09788743266283E20	1.58072131113008	0.208523244793931	1.5589	32.5753380433198	0.00640126111712578	127423364108044	127423364108044	2.26749402326024E-26	1.27156040674784E-7	4.68145961261202E-5	9.90760362531216E16
0.41671	10.9733541622324	1.09733541622324E20	1.58033679072431	0.209108554836373	1.5577	32.566881302557	0.00642089590629468	127297658894458	127297658894458	2.64686979205697E-26	1.39478071395418E-7	5.98245367759617E-5	9.90760362531216E16
0.41743	10.967907868492	1.0967907868492E20	1.5799376238949	0.208834411789417	1.5566	32.5589415601229	0.00641404178952764	127179160514564	127179160514564	2.52288842219378E-26	1.36040987505365E-7	5.55136429021419E-5	9.90760362531216E16
0.41851	10.9625302010625	1.09625302010625E20	1.57925037291899	0.208535854928756	1.5554	32.5571395122833	0.00640522656635969	127093400839589	127093400839589	2.36959207890853E-26	1.31924990210993E-7	5.04948006484015E-5	9.90760362531216E16
0.41959	10.957215915599	1.0957215915599E20	1.57825419777982	0.208565331285119	1.5543	32.5618965625917	0.00640519605128673	127050089020162	127050089020162	2.37924629620343E-26	1.33416050453487E-7	5.12386205671131E-5	9.90760362531216E16
0.42031	10.9519597677567	1.09519597677567E20	1.57697453333011	0.208324963597504	1.5531	32.572686969597	0.00639569476696695	127038723912118	127038723912118	2.2225778983432E-26	1.2974377063095E-7	4.65388612040795E-5	9.90760362531216E16
0.42139	10.946756513191	1.0946756513191E20	1.5754390299937	0.207119751119543	1.552	32.5889436712916	0.00635552208161935	127063254202167	127063254202167	1.6369970684832E-26	1.10161108124841E-7	2.91149564743182E-5	9.90760362531216E16
0.42248	10.9416009075569	1.09416009075569E20	1.57367343772286	0.206361224292206	1.5508	32.610141360451	0.00632813032029593	127113206853158	127113206853158	1.32842658200816E-26	9.91539121366674E-8	2.12827999141034E-5	9.90760362531216E16
0.42356	10.9364877065098	1.09364877065098E20	1.57202074237101	0.20628562662507	1.5497	32.6291697137585	0.00632212307069792	127154311383185	127154311383185	1.27284161888088E-26	9.82466101611408E-8	2.0218741625014E-5	9.90760362531216E16
0.42464	10.9314116657048	1.09314116657048E20	1.57051633909626	0.204882844019725	1.5485	32.6452663650129	0.00627603529800895	127174743378745	127174743378745	8.88701952966636E-27	8.07179389576138E-8	1.16018684976889E-5	9.90760362531216E16
0.42536	10.9263675407973	1.09263675407973E20	1.56915193020413	0.204417388252962	1.5474	32.6585753413985	0.00625922552089526	127182684547069	127182684547069	7.80627375565286E-27	7.57671318011593E-8	9.56710631220812E-6	9.90760362531216E16
0.42644	10.9250813048983	1.09250813048983E20	1.56791921690303	0.204239924132683	1.5462	32.6804042882013	0.00624961436619745	127258529285370	127258529285370	7.26270654178778E-27	7.3460860005742E-8	8.64028970292796E-6	9.90760362531216E16
0.42752	10.924143795984	1.0924143795984E20	1.56681002108709	0.202924579858283	1.5451	32.700733436561	0.00620550545913455	127331276749000	127331276749000	5.10990403345133E-27	6.02982126926102E-8	4.99559670892311E-6	9.90760362531216E16
0.4286	10.923555562626	1.0923555562626E20	1.56580219999166	0.201481230479237	1.5439	32.7200191344977	0.00615773571681105	127396231718830	127396231718830	3.47307392329716E-27	4.83726756166314E-8	2.72663686001173E-6	9.90760362531216E16
0.42968	10.923317153396	1.0923317153396E20	1.56488796258303	0.201026803033827	1.5428	32.7384202545343	0.00614039411403747	127461705565253	127461705565253	3.02254754326832E-27	4.49055469521421E-8	2.20512179766622E-6	9.90760362531216E16
0.43041	10.9234291168655	1.09234291168655E20	1.56406231707879	0.201522193733457	1.5416	32.7560381296622	0.00615221514078555	127520915439675	127520915439675	3.34908196333635E-27	4.8111305143838E-8	2.62020793940978E-6	9.90760362531216E16
0.43149	10.9238920016062	1.09238920016062E20	1.56331766334817	0.200283791510769	1.5405	32.7730294961323	0.00611123825261271	127582171432778	127582171432778	2.39312859142515E-27	3.96139641070251E-8	1.54310087748679E-6	9.90760362531216E16
0.43257	10.9247063561898	1.09247063561898E20	1.56264790895466	0.200748729294315	1.5393	32.78952030177	0.00612234419554709	127638821337792	127638821337792	2.63826603438452E-27	4.22533734014031E-8	1.8161241944893E-6	9.90760362531216E16
0.43329	10.9258727291877	1.09258727291877E20	1.56204834737311	0.202680051665078	1.5382	32.8056080221958	0.00617821353982977	127698840092377	127698840092377	4.20412432155374E-27	5.60883613231624E-8	3.84522898303728E-6	9.90760362531216E16
0.43437	10.9273916691718	1.09273916691718E20	1.56151166372998	0.202406775347322	1.5367	32.8214454220299	0.00616690620247533	127744597690234	127744597690234	3.85470226815554E-27	5.34915896901598E-8	3.36481684776446E-6	9.90760362531216E16
0.43545	10.9316014429628	1.09316014429628E20	1.56103063750606	0.201975402730547	1.5314	32.8442075842225	0.00614949842259463	127705412557897	127705412557897	3.41125459471586E-27	4.97159692140547E-8	2.76585018805678E-6	9.90760362531216E16
0.43653	10.9359484254897	1.09359484254897E20	1.56060213679621	0.201985702950815	1.5262	32.8662899274115	0.00614568006905924	127666391296893	127666391296893	3.37493424653746E-27	4.9355170801128E-8	2.71488313789155E-6	9.90760362531216E16
0.43762	10.9404371369827	1.09404371369827E20	1.56021912978985	0.201745028312949	1.521	32.8878514722072	0.00613433287010068	127624788177934	127624788177934	3.13704798951578E-27	4.7183585284121E-8	2.41091649899978E-6	9.90760362531216E16
0.43834	10.9450720976721	1.09450720976721E20	1.55987609237069	0.201217658865395	1.5157	32.9090200825726	0.00611436190930378	127577654684208	127577654684208	2.71405759150023E-27	4.31869149799403E-8	1.9077456363462E-6	9.90760362531216E16
0.43942	10.949857827788	1.0949857827788E20	1.55956759477672	0.201711196695582	1.5105	32.929922113288	0.00612546838105599	127533201473941	127533201473941	3.04023003349593E-27	4.61165962466693E-8	2.28039570539268E-6	9.90760362531216E16
0.4405	10.9547988475607	1.09547988475607E20	1.55928959315734	0.202451906009589	1.5053	32.9506550671526	0.00614409351185878	127488302086273	127488302086273	3.6230176054434E-27	5.1070476368171E-8	3.00732959050555E-6	9.90760362531216E16
0.44158	10.9598996772205	1.09598996772205E20	1.55903543531353	0.201496667716259	1.5	32.9713719194111	0.00611126125442273	127440131818334	127440131818334	2.8178220263314E-27	4.38287852845361E-8	2.00578979760082E-6	9.90760362531216E16
0.44266	10.9651648369974	1.09651648369974E20	1.55879997674056	0.199878735967332	1.4948	32.9921941957491	0.00605836443558171	127396890496892	127396890496892	1.84378242476188E-27	3.38702535304139E-8	1.01355139128945E-6	9.90760362531216E16
0.44338	10.9705988471219	1.09705988471219E20	1.55859624908663	0.199608725132607	1.4896	33.0128587693543	0.00604639321081467	127353343378173	127353343378173	1.70100596838622E-27	3.2152735042752E-8	8.87042566669287E-7	9.90760362531216E16
0.44446	10.976206227824	1.0976206227824E20	1.55844871579382	0.197896265700914	1.4843	33.0328593850131	0.00599089117276658	127302838338240	127302838338240	1.07906725786394E-27	2.42969027435417E-8	4.24889113516534E-7	9.90760362531216E16
0.44555	10.981991499334	1.0981991499334E20	1.55840153117313	0.196434875117331	1.4791	33.0512708241569	0.00594333803872248	127247565251281	127247565251281	7.27833222939005E-28	1.90001853048135E-8	2.23917829047741E-7	9.90760362531216E16
0.44663	10.9846519664099	1.09846519664099E20	1.55845377121052	0.196195391620492	1.4738	33.0581695730448	0.0059348534463465	127103690589785	127103690589785	6.90351922233147E-28	1.8273877207268E-8	2.03806280276144E-7	9.90760362531216E16
0.44771	10.9872092581337	1.09872092581337E20	1.55860617099197	0.196468938900842	1.4686	33.0626325449106	0.00594232593650758	126948788675535	126948788675535	7.53304128952724E-28	1.91340390432395E-8	2.3229193206394E-7	9.90760362531216E16
0.44843	10.9896627601052	1.09896627601052E20	1.55870201962131	0.196295990773985	1.4634	33.0679820447056	0.00593613455180321	126798268407243	126798268407243	7.28838322917892E-28	1.86209303797908E-8	2.18202248717428E-7	9.90760362531216E16
0.44951	10.9920118579243	1.09920118579243E20	1.55879505012847	0.197009631617772	1.4581	33.0730765452399	0.00595679786089108	126641790183980	126641790183980	8.93185157498857E-28	2.09454628999665E-8	3.0004441163928E-7	9.90760362531216E16
0.45059	10.9942559371907	1.09942559371907E20	1.5589479743444	0.198470207509524	1.4529	33.0765836453678	0.00600032366212398	126479237480367	126479237480367	1.33203576301052E-27	2.65261790173364E-8	5.65235016402984E-7	9.90760362531216E16
0.45131	10.9963943835042	1.09963943835042E20	1.55918498449737	0.199103792414938	1.4477	33.0779883156073	0.00601922313156493	126303937803700	126303937803700	1.60112124090385E-27	2.94116629354492E-8	7.51238057330764E-7	9.90760362531216E16
